cust_id,date,plan_type,agent,cancel_reason,outcome,postal_code,add_ons
480574,2023-01-10,VIP Standard - Furnace,Bob,Bad Customer Service,N,N2H,"Humidifier, Ductless System"
458872,2023-08-22,VIP Standard - Furnace,Jill,Bad Customer Service,Y,N2J,"Gas Fireplace, Tankless"
360557,2023-05-22,Whole House Protection,Jack,Moving,Y,N2K,Gas Fireplace
698234,2023-01-31,VIP Essential,Jack,Price,N,N2M,"Water Heater, Gas Fireplace, HRV System, Duct Cleaning"
531648,2023-11-09,VIP Standard - Furnace,Jane,Price,Y,N2A,"Water Heater, Duct Cleaning, HRV System, Gas Fireplace"
316229,2023-12-18,VIP Standard - AC/Heat Pump,Jack,Price,N,N2N,"Humidifier, Tankless, Duct Cleaning, HRV System, Ductless System, Boiler System"
400076,2023-11-02,VIP Standard - AC/Heat Pump,Jill,Price,N,N2M,"Gas Fireplace, Water Heater, Ductless System, Boiler System, Tankless, Duct Cleaning"
854830,2023-12-05,VIP Standard - Furnace,Jill,Unused,N,N2R,"HRV System, Humidifier, Water Heater"
796979,2023-10-13,VIP Essential,Jack,Price,N,N2K,"Boiler System, Gas Fireplace, Humidifier, Water Heater, Duct Cleaning, Ductless System, HRV System, Tankless"
939183,2023-08-29,Whole House Protection,Jill,Moving,Y,N2P,"Ductless System, Duct Cleaning, Boiler System, Water Heater"
558859,2023-11-02,Whole House Protection,Jack,Bad Customer Service,Y,N2N,"Water Heater, HRV System"
793447,2023-08-01,VIP Standard - Furnace,Jane,Bad Customer Service,N,N2R,
387742,2023-08-17,Whole House Protection,Bob,Moving,N,N2T,"Boiler System, HRV System, Ductless System, Tankless"
998164,2023-02-22,VIP Standard - Furnace & AC/Heat Pump,Bob,Price,Y,N2G,"Humidifier, HRV System, Duct Cleaning"
733476,2023-05-26,VIP Standard - AC/Heat Pump,Jill,Unused,Y,N2J,
423158,2023-03-14,Whole House Protection,Jane,Bad Customer Service,N,N2T,"Humidifier, Duct Cleaning, Ductless System, Gas Fireplace"
630990,2023-04-28,VIP Essential,Bob,Bad Customer Service,Y,N2A,
874984,2023-02-02,Whole House Protection,Jane,Moving,Y,N2R,"Boiler System, Water Heater, Duct Cleaning, Tankless, Ductless System"
836667,2023-07-06,VIP Standard - Furnace,Jane,Bad Customer Service,Y,N2R,"Ductless System, Gas Fireplace, Boiler System, Humidifier, Duct Cleaning, Water Heater, HRV System"
190675,2023-11-10,VIP Standard - AC/Heat Pump,Jack,Moving,N,N2E,"Ductless System, Boiler System, Humidifier, Water Heater"
414448,2023-06-02,VIP Standard - Furnace & AC/Heat Pump,Bob,Unused,Y,N2C,"Boiler System, Tankless, Ductless System, Humidifier"
664508,2023-07-11,VIP Standard - Furnace & AC/Heat Pump,Jill,Price,N,N2L,Boiler System
854750,2023-05-05,Whole House Protection,Jack,Bad Customer Service,Y,N2G,"Water Heater, HRV System, Duct Cleaning, Boiler System"
759303,2023-08-21,Whole House Protection,Jane,Price,Y,N2V,"Ductless System, Tankless, Boiler System, Gas Fireplace, Water Heater, HRV System"
561807,2023-07-14,Whole House Protection,Jane,Price,Y,N2B,Duct Cleaning
835721,2023-03-20,VIP Standard - Furnace,Jane,Bad Customer Service,Y,N2C,"Water Heater, Duct Cleaning, HRV System, Tankless, Humidifier, Boiler System, Ductless System, Gas Fireplace"
698895,2023-11-24,VIP Essential,Jill,Bad Customer Service,Y,N2K,Boiler System
677584,2023-04-17,VIP Standard - Furnace,Jill,Moving,Y,N2N,Tankless
325860,2023-03-10,VIP Standard - Furnace & AC/Heat Pump,Bob,Moving,Y,N2L,"Gas Fireplace, Tankless, Water Heater, Ductless System, Humidifier, HRV System"
563405,2023-06-21,VIP Standard - Furnace & AC/Heat Pump,Bob,Moving,Y,N2H,"HRV System, Ductless System, Humidifier, Tankless, Boiler System, Gas Fireplace"
831166,2023-02-14,Whole House Protection,Jane,Moving,N,N2L,"Duct Cleaning, Humidifier"
169555,2023-11-16,Whole House Protection,Bob,Price,N,N2B,"Duct Cleaning, Humidifier, Water Heater, Tankless, Gas Fireplace, HRV System, Ductless System, Boiler System"
450429,2023-09-05,VIP Standard - AC/Heat Pump,Bob,Moving,Y,N2B,"Ductless System, Tankless, Gas Fireplace, Duct Cleaning"
947204,2023-01-10,Whole House Protection,Bob,Unused,Y,N2M,
553600,2023-02-16,VIP Standard - Furnace & AC/Heat Pump,Jane,Unused,Y,N2A,
852169,2023-02-27,VIP Essential,Jill,Unused,N,N2H,"Gas Fireplace, Ductless System, Tankless, Humidifier, HRV System, Boiler System"
813777,2023-06-29,Whole House Protection,Bob,Unused,N,N2H,Ductless System
220635,2023-02-23,VIP Standard - Furnace & AC/Heat Pump,Jill,Unused,Y,N2K,"HRV System, Tankless, Humidifier, Duct Cleaning, Water Heater, Boiler System"
679790,2023-12-20,VIP Standard - AC/Heat Pump,Jane,Price,Y,N2B,"Boiler System, Ductless System, Duct Cleaning, HRV System, Gas Fireplace, Water Heater, Tankless"
627783,2023-02-16,VIP Essential,Jill,Bad Customer Service,N,N2J,Gas Fireplace
320643,2023-01-13,Whole House Protection,Bob,Price,N,N2P,"Tankless, Humidifier, HRV System, Gas Fireplace, Boiler System"
664637,2023-10-13,VIP Standard - AC/Heat Pump,Jack,Moving,Y,N2N,"HRV System, Ductless System"
723761,2023-11-02,Whole House Protection,Jill,Unused,N,N2R,"Gas Fireplace, Ductless System, Water Heater, Duct Cleaning"
539020,2023-01-04,VIP Standard - AC/Heat Pump,Jack,Unused,Y,N2K,"Humidifier, Boiler System, Gas Fireplace, Tankless, Water Heater, HRV System, Duct Cleaning, Ductless System"
253945,2023-07-31,VIP Standard - Furnace,Jane,Moving,Y,N2H,"Water Heater, Humidifier, Duct Cleaning, Gas Fireplace"
873248,2023-09-28,VIP Standard - Furnace & AC/Heat Pump,Jill,Price,Y,N2E,"Ductless System, HRV System, Tankless, Water Heater, Humidifier, Boiler System"
509878,2023-05-19,VIP Essential,Bob,Moving,Y,N2G,
309645,2023-05-22,VIP Standard - Furnace,Bob,Moving,N,N2P,
868505,2023-01-17,Whole House Protection,Bob,Price,Y,N2K,"Humidifier, Ductless System, Tankless, Gas Fireplace, Duct Cleaning"
657865,2023-01-04,VIP Essential,Bob,Price,Y,N2T,"Duct Cleaning, Tankless, Ductless System, HRV System, Gas Fireplace, Water Heater, Humidifier"
493430,2023-11-20,VIP Essential,Bob,Bad Customer Service,Y,N2T,
972402,2023-01-26,Whole House Protection,Jane,Moving,Y,N2V,"Duct Cleaning, HRV System"
802785,2023-06-08,VIP Essential,Bob,Unused,N,N2V,"Ductless System, Boiler System, Water Heater, Gas Fireplace, HRV System, Duct Cleaning, Tankless"
381237,2023-05-22,Whole House Protection,Jack,Price,Y,N2E,Gas Fireplace
719191,2023-12-11,Whole House Protection,Jill,Price,Y,N2G,"Boiler System, Gas Fireplace, Ductless System"
227446,2023-02-16,Whole House Protection,Jack,Bad Customer Service,N,N2C,"HRV System, Boiler System, Humidifier"
727013,2023-06-13,VIP Essential,Jill,Bad Customer Service,N,N2B,"Gas Fireplace, HRV System, Tankless"
665196,2023-05-26,VIP Essential,Jack,Bad Customer Service,N,N2N,"Gas Fireplace, Water Heater, Tankless"
663287,2023-02-15,VIP Essential,Bob,Bad Customer Service,N,N2N,
711328,2023-11-10,VIP Standard - AC/Heat Pump,Jack,Price,N,N2C,"Humidifier, Tankless, Boiler System, Ductless System, Water Heater, HRV System, Duct Cleaning, Gas Fireplace"
320841,2023-05-10,VIP Standard - Furnace,Bob,Unused,N,N2V,"Tankless, Duct Cleaning, Gas Fireplace, Humidifier, HRV System"
451454,2023-10-27,Whole House Protection,Jack,Moving,Y,N2T,"HRV System, Ductless System, Boiler System"
419982,2023-07-04,VIP Standard - Furnace,Jane,Unused,N,N2L,"Duct Cleaning, Tankless"
575814,2023-04-24,VIP Standard - Furnace & AC/Heat Pump,Jill,Bad Customer Service,N,N2P,"Boiler System, Duct Cleaning, HRV System, Water Heater, Humidifier, Tankless"
340682,2023-08-10,VIP Standard - AC/Heat Pump,Jill,Price,Y,N2A,"Water Heater, HRV System, Boiler System, Humidifier, Tankless, Gas Fireplace, Duct Cleaning, Ductless System"
291075,2023-12-26,VIP Standard - Furnace,Jane,Bad Customer Service,Y,N2E,"Boiler System, HRV System, Water Heater, Tankless, Humidifier, Duct Cleaning, Gas Fireplace, Ductless System"
406418,2023-05-16,VIP Essential,Jill,Unused,N,N2R,"Ductless System, Humidifier, Tankless, Boiler System, Water Heater, HRV System, Gas Fireplace"
471620,2023-07-13,VIP Standard - AC/Heat Pump,Bob,Unused,Y,N2E,"Tankless, Gas Fireplace, Water Heater, HRV System, Humidifier, Ductless System, Boiler System"
967815,2023-05-18,VIP Standard - Furnace & AC/Heat Pump,Jack,Unused,Y,N2R,"Humidifier, Gas Fireplace, Boiler System"
146881,2023-03-17,VIP Standard - Furnace & AC/Heat Pump,Jack,Price,Y,N2P,"Humidifier, Tankless, Ductless System, Gas Fireplace, Water Heater, Duct Cleaning, HRV System, Boiler System"
567212,2023-02-10,VIP Essential,Bob,Bad Customer Service,N,N2B,"HRV System, Duct Cleaning, Humidifier, Water Heater"
658052,2023-09-25,VIP Essential,Jill,Bad Customer Service,N,N2T,
543143,2023-08-17,VIP Essential,Jill,Unused,Y,N2V,Water Heater
105888,2023-11-09,VIP Standard - AC/Heat Pump,Jane,Price,Y,N2G,"Tankless, Water Heater, Boiler System, Gas Fireplace, Humidifier, HRV System, Duct Cleaning"
513722,2023-12-05,VIP Standard - Furnace & AC/Heat Pump,Bob,Moving,N,N2V,"Boiler System, Gas Fireplace, Ductless System, Duct Cleaning, Humidifier, Tankless, HRV System, Water Heater"
989534,2023-11-27,VIP Essential,Bob,Bad Customer Service,N,N2H,Water Heater
472299,2023-12-28,VIP Standard - Furnace & AC/Heat Pump,Bob,Price,N,N2J,"Duct Cleaning, Gas Fireplace, Humidifier, Boiler System, Tankless, Water Heater, Ductless System, HRV System"
254876,2023-02-15,VIP Essential,Jack,Price,N,N2J,
233180,2023-06-09,Whole House Protection,Jill,Unused,N,N2T,"Humidifier, Duct Cleaning, Tankless, Water Heater, Boiler System, HRV System"
773467,2023-08-02,VIP Standard - AC/Heat Pump,Jill,Price,N,N2J,"HRV System, Tankless, Boiler System, Duct Cleaning, Water Heater"
972745,2023-04-27,VIP Standard - AC/Heat Pump,Jack,Bad Customer Service,Y,N2P,"Water Heater, Gas Fireplace, Tankless"
282151,2023-06-08,VIP Standard - AC/Heat Pump,Bob,Price,N,N2R,"Humidifier, Ductless System, Tankless"
520927,2023-07-10,VIP Standard - Furnace & AC/Heat Pump,Jane,Unused,N,N2E,"Duct Cleaning, Humidifier, Tankless, Boiler System, HRV System, Ductless System"
558985,2023-05-04,Whole House Protection,Jill,Price,N,N2N,"Humidifier, Boiler System, HRV System, Gas Fireplace, Tankless"
986909,2023-05-26,VIP Essential,Jane,Bad Customer Service,N,N2M,"Duct Cleaning, Water Heater, Tankless, Ductless System, Gas Fireplace, Boiler System, Humidifier"
950706,2023-11-23,VIP Standard - Furnace & AC/Heat Pump,Jane,Moving,Y,N2R,"Boiler System, Tankless, Humidifier, Gas Fireplace, Water Heater, HRV System, Ductless System, Duct Cleaning"
592633,2023-07-04,Whole House Protection,Jane,Price,N,N2A,Gas Fireplace
935218,2023-08-04,VIP Standard - Furnace & AC/Heat Pump,Jack,Price,Y,N2M,"Humidifier, HRV System, Ductless System, Gas Fireplace"
311689,2023-09-18,Whole House Protection,Jane,Moving,N,N2M,"Tankless, Water Heater, Gas Fireplace, Humidifier, Ductless System, Boiler System, HRV System, Duct Cleaning"
244219,2023-10-19,VIP Standard - Furnace,Jane,Price,N,N2L,"Water Heater, Ductless System, Tankless"
870979,2023-05-24,VIP Standard - Furnace & AC/Heat Pump,Jack,Moving,N,N2M,Gas Fireplace
169925,2023-10-11,Whole House Protection,Jill,Bad Customer Service,Y,N2A,"Ductless System, Duct Cleaning, Boiler System, Tankless, Water Heater, HRV System, Gas Fireplace, Humidifier"
451917,2023-06-15,VIP Standard - AC/Heat Pump,Jane,Price,N,N2M,"Ductless System, Gas Fireplace, Duct Cleaning, HRV System, Water Heater, Boiler System, Humidifier, Tankless"
918707,2023-10-26,VIP Standard - Furnace & AC/Heat Pump,Jane,Unused,Y,N2E,Tankless
129788,2023-09-26,VIP Essential,Jane,Moving,N,N2R,"Ductless System, Duct Cleaning"
185764,2023-04-20,VIP Standard - Furnace & AC/Heat Pump,Jack,Unused,N,N2C,"Tankless, Gas Fireplace, Duct Cleaning, Humidifier"
901728,2023-08-28,VIP Essential,Jill,Price,Y,N2G,"Humidifier, Gas Fireplace, HRV System, Duct Cleaning, Tankless, Boiler System, Water Heater"
408480,2023-01-31,Whole House Protection,Bob,Bad Customer Service,N,N2L,"HRV System, Tankless, Water Heater, Humidifier, Boiler System, Gas Fireplace, Duct Cleaning, Ductless System"
342994,2023-01-19,VIP Standard - Furnace & AC/Heat Pump,Bob,Price,N,N2N,"Boiler System, HRV System, Tankless, Gas Fireplace, Ductless System"
723709,2023-04-26,VIP Essential,Jack,Moving,Y,N2N,"Tankless, Boiler System, Ductless System, Gas Fireplace, Water Heater, Duct Cleaning"
116323,2023-11-22,Whole House Protection,Bob,Moving,Y,N2G,"Duct Cleaning, Boiler System"
833657,2023-02-22,VIP Standard - AC/Heat Pump,Bob,Price,Y,N2H,"HRV System, Water Heater, Gas Fireplace"
112089,2023-12-05,Whole House Protection,Bob,Price,Y,N2L,"Boiler System, Tankless"
116423,2023-08-30,VIP Essential,Bob,Price,N,N2M,"Duct Cleaning, Tankless, Gas Fireplace, Water Heater"
466945,2023-03-06,Whole House Protection,Bob,Bad Customer Service,Y,N2T,"Duct Cleaning, Ductless System, HRV System"
888092,2023-08-15,VIP Standard - AC/Heat Pump,Jack,Price,Y,N2G,"Ductless System, Boiler System, Gas Fireplace, Duct Cleaning, Water Heater, Tankless"
652373,2023-08-31,VIP Standard - Furnace & AC/Heat Pump,Jack,Moving,Y,N2J,"Humidifier, HRV System"
149750,2023-04-14,VIP Standard - Furnace,Jane,Bad Customer Service,N,N2R,"Ductless System, Boiler System, HRV System, Duct Cleaning, Humidifier"
337038,2023-10-31,VIP Standard - AC/Heat Pump,Jane,Bad Customer Service,N,N2N,
583862,2023-09-07,VIP Standard - Furnace,Jane,Price,Y,N2N,"Gas Fireplace, HRV System"
661774,2023-09-01,VIP Standard - AC/Heat Pump,Jack,Price,Y,N2R,"Ductless System, Tankless, Water Heater, HRV System, Duct Cleaning, Gas Fireplace, Boiler System, Humidifier"
328953,2023-09-11,VIP Standard - Furnace,Jack,Moving,N,N2T,"Humidifier, HRV System, Tankless"
322529,2023-12-18,VIP Standard - Furnace & AC/Heat Pump,Jane,Price,Y,N2J,"HRV System, Boiler System, Water Heater, Duct Cleaning, Gas Fireplace, Humidifier, Ductless System"
216619,2023-04-11,VIP Essential,Jill,Moving,Y,N2E,
577371,2023-05-01,VIP Standard - Furnace,Jill,Price,N,N2N,"Duct Cleaning, Humidifier, HRV System, Ductless System, Water Heater, Boiler System, Tankless"
642948,2023-12-26,VIP Standard - AC/Heat Pump,Jill,Moving,N,N2K,"Tankless, Gas Fireplace, Water Heater, Humidifier, Ductless System, Boiler System, Duct Cleaning"
360480,2023-02-16,VIP Standard - AC/Heat Pump,Jane,Moving,N,N2H,Boiler System
778607,2023-02-03,Whole House Protection,Jane,Moving,N,N2G,"Humidifier, Duct Cleaning, Ductless System, Tankless, Boiler System, Water Heater, Gas Fireplace"
787681,2023-04-04,Whole House Protection,Bob,Moving,Y,N2R,"Boiler System, Ductless System, HRV System, Gas Fireplace"
769384,2023-11-06,Whole House Protection,Jill,Bad Customer Service,Y,N2T,"Duct Cleaning, Water Heater, HRV System, Ductless System, Boiler System, Humidifier"
619780,2023-09-11,VIP Standard - Furnace,Jane,Price,Y,N2K,"Ductless System, Duct Cleaning, Humidifier, HRV System, Water Heater"
220492,2023-03-30,VIP Standard - Furnace,Jill,Price,Y,N2E,
468903,2023-05-31,VIP Standard - Furnace,Jill,Price,N,N2L,"Duct Cleaning, Humidifier, Ductless System, Gas Fireplace, Water Heater, HRV System, Tankless"
609934,2023-11-01,VIP Standard - AC/Heat Pump,Jane,Unused,N,N2C,"Duct Cleaning, Gas Fireplace, Tankless, Boiler System, Ductless System, Water Heater, HRV System, Humidifier"
748097,2023-02-15,VIP Standard - AC/Heat Pump,Jane,Moving,N,N2J,HRV System
163134,2023-11-17,Whole House Protection,Jill,Unused,Y,N2P,"Ductless System, Duct Cleaning, Water Heater, Gas Fireplace, Tankless"
824492,2023-07-03,VIP Standard - AC/Heat Pump,Bob,Price,Y,N2N,Gas Fireplace
608344,2023-02-22,VIP Standard - Furnace & AC/Heat Pump,Jill,Moving,N,N2V,"Tankless, Water Heater, Gas Fireplace, Ductless System, Humidifier"
478944,2023-01-31,VIP Essential,Bob,Unused,Y,N2M,"HRV System, Boiler System"
212744,2023-05-04,VIP Standard - Furnace & AC/Heat Pump,Jane,Price,N,N2T,"Water Heater, Boiler System"
102979,2023-01-26,VIP Essential,Jill,Price,Y,N2G,"HRV System, Duct Cleaning, Boiler System, Tankless"
635849,2023-03-10,VIP Standard - Furnace & AC/Heat Pump,Jill,Moving,Y,N2A,"HRV System, Ductless System, Boiler System, Tankless, Duct Cleaning"
348317,2023-10-10,VIP Standard - Furnace,Jill,Moving,N,N2G,Boiler System
433471,2023-06-23,Whole House Protection,Jill,Moving,Y,N2V,Tankless
992082,2023-10-23,VIP Standard - Furnace,Jill,Moving,N,N2H,"Ductless System, Water Heater, Gas Fireplace, Humidifier, Tankless"
445853,2023-08-29,VIP Standard - Furnace & AC/Heat Pump,Jane,Price,Y,N2C,"Duct Cleaning, Boiler System"
236418,2023-06-21,VIP Essential,Jane,Unused,Y,N2N,"Humidifier, HRV System, Gas Fireplace, Tankless, Water Heater, Boiler System, Duct Cleaning"
682894,2023-01-19,VIP Standard - Furnace & AC/Heat Pump,Jill,Unused,N,N2C,"Ductless System, HRV System, Tankless"
399684,2023-03-16,VIP Standard - AC/Heat Pump,Bob,Price,N,N2V,"Gas Fireplace, Boiler System, Ductless System, Duct Cleaning, HRV System, Water Heater"
252102,2023-11-20,VIP Standard - Furnace,Jane,Moving,Y,N2T,
191582,2023-01-24,VIP Standard - Furnace & AC/Heat Pump,Jill,Unused,N,N2A,Humidifier
242377,2023-08-30,VIP Standard - Furnace,Jack,Bad Customer Service,Y,N2B,
809137,2023-10-18,VIP Standard - Furnace & AC/Heat Pump,Jill,Price,N,N2G,"Tankless, HRV System, Ductless System, Gas Fireplace"
846107,2023-04-28,VIP Standard - Furnace,Jill,Moving,N,N2T,
472732,2023-01-06,VIP Essential,Jack,Price,N,N2H,"Tankless, Humidifier, Gas Fireplace, Water Heater, Boiler System, Duct Cleaning"
155574,2023-06-28,VIP Standard - Furnace & AC/Heat Pump,Bob,Unused,Y,N2J,
998888,2023-07-27,Whole House Protection,Jane,Unused,Y,N2V,"Humidifier, Gas Fireplace, Tankless, Ductless System"
913757,2023-11-22,VIP Standard - Furnace,Jack,Price,N,N2G,"Tankless, HRV System, Humidifier, Gas Fireplace"
348574,2023-11-24,VIP Standard - AC/Heat Pump,Bob,Unused,Y,N2K,
778405,2023-07-19,VIP Essential,Jack,Bad Customer Service,Y,N2P,"Water Heater, Gas Fireplace, Tankless, Boiler System, Humidifier, Ductless System, Duct Cleaning, HRV System"
889201,2023-02-03,VIP Essential,Jill,Moving,Y,N2T,"Humidifier, Tankless, Boiler System, Water Heater, Ductless System, Duct Cleaning, HRV System"
834377,2023-07-06,VIP Standard - Furnace & AC/Heat Pump,Bob,Moving,N,N2R,"Water Heater, Duct Cleaning, Tankless, HRV System, Boiler System, Gas Fireplace, Humidifier"
